,delay_in_seconds,luminosity,avg_temperature,avg_atm_pressure,avg_humidity,avg_wind_speed,avg_rain,total_estradas,Month,Day,Hour
417,0,1,13.0,1021.0,70.0,2.0,0,5,11,20,9
418,644,1,11.0,1012.0,76.0,4.0,0,5,4,30,10
419,0,0,15.0,1019.0,32.0,2.0,0,5,10,14,2
420,0,0,16.0,1015.0,92.0,0.0,0,5,7,20,6
421,0,1,12.0,1027.0,67.0,4.0,0,5,3,24,11
422,208,0,10.0,1018.0,92.0,2.0,0,0,1,31,0
423,0,1,16.0,1011.0,93.0,2.0,0,3,10,31,13
424,0,0,14.0,1022.0,93.0,0.0,0,5,9,28,4
425,158,1,19.0,1022.0,80.0,2.0,0,6,10,5,17
426,0,0,6.0,1027.0,87.0,1.0,0,0,1,18,3
427,0,1,20.0,1022.0,74.0,2.0,0,5,9,26,14
428,2048,1,22.0,1020.0,68.0,0.0,0,12,6,14,8
429,0,0,21.0,1017.0,58.0,2.0,0,5,7,14,23
430,0,1,19.0,1014.0,65.0,2.0,0,5,6,2,11
431,0,0,6.0,1023.0,87.0,0.0,0,5,3,25,4
432,0,0,10.0,1023.0,66.0,2.0,0,5,3,28,7
433,0,0,11.0,1024.0,58.0,2.0,0,5,12,16,5
434,0,0,13.0,1014.0,93.0,0.0,0,0,12,23,7
435,0,1,16.0,1014.0,76.0,0.0,0,5,4,20,15
436,0,0,14.0,1009.0,94.0,2.0,0,0,12,27,1
437,248,0,13.0,1021.0,66.0,2.0,0,7,11,15,19
438,0,0,9.0,1023.0,88.0,0.0,0,5,3,25,22
439,0,0,10.0,1018.0,89.0,1.0,0,5,5,5,4
440,876,1,14.0,1012.0,92.0,1.0,2,10,6,21,8
441,764,1,22.0,1014.0,34.0,2.0,0,5,6,11,10
442,0,1,25.0,1023.0,47.0,2.0,0,5,9,30,16
443,0,0,8.0,1025.0,78.0,2.0,0,5,3,27,0
444,0,0,13.0,1019.0,62.0,1.0,0,5,10,8,7
445,0,0,10.0,1020.0,73.0,1.0,0,5,11,12,22
446,0,1,6.0,1031.0,81.0,3.0,0,0,1,17,9
447,0,0,14.0,1007.0,89.0,0.0,0,5,4,27,23
448,833,1,19.0,1015.0,82.0,3.0,0,9,4,6,14
449,0,0,14.0,1016.0,95.0,1.0,0,5,7,24,4
450,0,0,10.0,1024.0,78.0,1.0,0,0,12,14,6
451,1917,1,26.0,1014.0,59.0,0.0,0,12,7,27,18
452,189,1,18.0,1007.0,68.0,3.0,0,6,4,26,13
453,0,1,14.0,1021.0,67.0,5.0,0,5,5,11,14
454,0,0,11.0,1023.0,96.0,1.0,0,2,11,29,2
455,0,2,15.0,1010.0,85.0,0.0,0,5,4,24,20
456,0,0,18.0,1015.0,84.0,0.0,0,5,7,27,23
457,0,0,12.0,1022.0,86.0,1.0,0,5,10,21,22
458,1895,1,21.0,1016.0,72.0,0.0,0,14,7,23,17
459,0,0,12.0,1013.0,67.0,1.0,0,0,3,15,22
460,125,1,16.0,1013.0,90.0,3.0,0,6,6,1,15
461,0,1,18.0,1023.0,93.0,0.0,0,5,9,27,15
462,0,0,5.0,1021.0,85.0,0.0,0,2,11,28,0
463,0,1,17.0,1018.0,64.0,1.0,0,5,6,10,6
464,264,0,19.0,1026.0,69.0,0.0,0,5,9,29,20
465,162,0,14.0,1011.0,83.0,0.0,2,6,10,28,20
466,0,0,12.0,1011.0,97.0,0.0,0,5,4,11,4
467,0,0,8.0,1020.0,64.0,2.0,0,0,3,9,2
468,0,1,19.0,1024.0,42.0,2.0,0,0,3,17,13
469,188,1,24.0,1018.0,53.0,2.0,0,6,7,1,13
470,0,2,12.0,1014.0,94.0,2.0,0,0,12,27,8
471,229,1,31.0,1016.0,32.0,0.0,0,7,7,15,19
472,56,0,16.0,1017.0,90.0,1.0,0,6,9,17,21
473,0,1,12.0,1023.0,78.0,1.0,0,5,6,4,7
474,1524,0,9.0,1011.0,69.0,2.0,0,6,11,22,17
475,305,1,18.0,1014.0,90.0,0.0,0,6,9,15,9
476,0,0,16.0,1023.0,80.0,0.0,0,5,9,30,23
477,4696,1,23.0,1013.0,64.0,3.0,0,19,6,11,18
478,0,1,20.0,1019.0,48.0,5.0,0,5,7,4,13
479,179,1,12.0,1012.0,92.0,4.0,2,0,2,2,16
480,0,0,15.0,1022.0,56.0,0.0,0,5,3,29,22
481,0,0,17.0,1012.0,90.0,0.0,0,5,9,15,3
482,0,0,18.0,1018.0,90.0,1.0,0,5,6,14,3
483,180,1,21.0,1022.0,30.0,0.0,0,6,7,8,12
484,0,0,8.0,1027.0,90.0,0.0,0,3,11,30,23
485,0,0,8.0,1014.0,87.0,1.0,0,5,11,22,1
486,0,0,9.0,1027.0,90.0,1.0,0,5,12,4,21
487,2274,1,19.0,1021.0,68.0,1.0,0,11,10,19,8
488,7267,1,18.0,1019.0,77.0,8.0,0,18,5,4,18
489,0,1,23.0,1021.0,73.0,1.0,0,5,10,18,16
490,236,0,11.0,1023.0,82.0,1.0,0,5,3,25,20
491,1427,1,15.0,1012.0,92.0,1.0,2,8,6,18,9
492,156,1,18.0,1021.0,59.0,2.0,0,5,6,23,9
493,0,0,16.0,1021.0,79.0,1.0,2,5,6,7,0
494,0,1,11.0,1013.0,92.0,1.0,0,5,4,11,8
495,0,0,14.0,1023.0,94.0,1.0,0,2,12,29,6
496,0,1,7.0,1018.0,94.0,5.0,0,8,12,8,9
497,0,0,10.0,1025.0,53.0,2.0,0,5,12,16,0
498,0,0,9.0,1020.0,52.0,4.0,0,0,3,19,3
499,0,0,16.0,1017.0,93.0,0.0,0,5,7,19,4
500,0,1,11.0,1003.0,91.0,1.0,3,0,1,20,11
501,0,0,13.0,1026.0,93.0,1.0,0,0,1,26,22
502,0,0,10.0,1027.0,89.0,2.0,0,4,12,5,19
503,0,0,11.0,1025.0,91.0,1.0,0,0,3,10,22
504,1848,1,13.0,1010.0,88.0,0.0,0,8,5,10,17
505,216,1,16.0,1024.0,77.0,3.0,0,6,3,23,12
506,278,1,27.0,1017.0,53.0,0.0,0,5,6,12,11
507,0,0,15.0,1019.0,73.0,1.0,0,5,11,13,19
508,368,0,18.0,1022.0,88.0,0.0,0,7,10,1,21
509,0,0,18.0,1021.0,93.0,0.0,0,5,10,18,1
510,775,1,22.0,1022.0,60.0,0.0,0,7,10,1,15
511,0,0,8.0,1015.0,88.0,0.0,0,5,11,3,21
512,0,1,13.0,1025.0,72.0,1.0,0,0,3,2,12
513,0,1,21.0,1016.0,78.0,0.0,0,5,9,15,12
514,1274,1,10.0,1022.0,67.0,2.0,0,7,12,2,16
515,0,0,10.0,1028.0,77.0,0.0,0,5,3,24,21
516,0,0,11.0,1021.0,68.0,0.0,0,5,11,17,3
517,0,2,17.0,1009.0,87.0,1.0,0,5,9,14,7
518,651,1,19.0,1024.0,51.0,0.0,0,4,3,3,14
519,696,0,17.0,1021.0,91.0,1.0,0,8,10,20,19
520,0,1,19.0,1023.0,39.0,2.0,0,5,3,27,15
521,0,1,20.0,1019.0,57.0,4.0,0,5,9,18,18
522,0,0,9.0,1024.0,61.0,2.0,0,2,12,15,4
523,841,1,10.0,1010.0,72.0,1.0,0,0,11,25,13
524,0,0,10.0,1013.0,92.0,1.0,0,0,1,24,2
525,110,0,14.0,1024.0,86.0,1.0,0,5,10,6,7
526,0,0,7.0,1019.0,62.0,0.0,0,0,3,20,6
527,2036,1,10.0,1025.0,72.0,0.0,0,6,12,14,9
528,0,0,11.0,1019.0,79.0,2.0,0,5,12,19,22
529,0,1,23.0,1018.0,43.0,2.0,0,5,10,12,13
530,0,0,12.0,1011.0,91.0,0.0,0,5,4,11,2
531,291,1,10.0,1018.0,87.0,1.0,0,7,4,8,8
532,0,1,16.0,1019.0,91.0,1.0,0,5,10,9,8
533,0,1,16.0,1018.0,72.0,1.0,0,5,11,11,15
534,24,1,15.0,1024.0,44.0,1.0,0,2,12,15,11
535,0,2,15.0,1017.0,71.0,1.0,0,5,6,30,20
536,0,0,17.0,1015.0,92.0,3.0,0,5,7,5,21
537,113,1,18.0,1014.0,80.0,3.0,0,6,6,21,13
538,0,1,21.0,1016.0,70.0,4.0,0,5,7,24,19
539,0,0,6.0,1028.0,87.0,0.0,0,0,1,17,21
540,0,0,9.0,1017.0,91.0,3.0,0,0,1,23,1
541,0,0,17.0,1018.0,43.0,2.0,0,5,10,12,5
542,0,1,19.0,1019.0,74.0,0.0,0,5,7,3,19
543,0,0,10.0,1024.0,94.0,0.0,0,2,12,9,7
544,0,0,8.0,1023.0,89.0,0.0,0,5,3,26,1
545,0,0,17.0,1019.0,58.0,3.0,0,5,10,11,7
546,0,0,9.0,1020.0,59.0,8.0,0,5,4,12,6
547,0,1,23.0,1021.0,59.0,0.0,0,5,6,6,14
548,1565,1,18.0,1005.0,69.0,2.0,0,7,4,26,19
549,129,1,11.0,1026.0,92.0,2.0,0,0,3,11,10
550,2168,1,14.0,1024.0,45.0,2.0,0,13,12,17,14
551,0,0,13.0,1017.0,88.0,0.0,0,5,6,30,2
552,0,0,12.0,1016.0,92.0,0.0,0,5,4,3,2
553,12058,0,18.0,1019.0,67.0,1.0,0,33,10,15,18
554,0,0,6.0,1028.0,89.0,1.0,0,0,3,14,4
555,56,1,22.0,1016.0,64.0,4.0,0,5,7,24,16
556,1241,1,9.0,1019.0,88.0,0.0,0,16,12,8,15
557,374,1,29.0,1017.0,33.0,0.0,0,5,7,16,11
558,15012,2,19.0,1019.0,60.0,1.0,0,27,10,27,18
559,0,2,19.0,1012.0,63.0,6.0,0,5,4,14,20
560,27,0,10.0,1016.0,91.0,1.0,0,0,1,30,17
561,0,1,13.0,1014.0,76.0,1.0,0,5,4,11,10
562,0,1,12.0,1016.0,91.0,0.0,0,5,4,20,10
563,0,0,12.0,1013.0,87.0,1.0,0,0,12,23,22
564,0,1,20.0,1024.0,41.0,0.0,0,5,3,28,13
565,0,0,14.0,1011.0,91.0,1.0,0,5,4,23,22
566,156,1,16.0,1021.0,48.0,1.0,0,0,3,22,12
567,0,0,15.0,1014.0,92.0,1.0,0,5,7,6,4
568,0,1,25.0,1019.0,31.0,0.0,0,5,7,14,13
569,0,0,9.0,1007.0,90.0,3.0,0,0,1,22,5
570,285,1,16.0,1015.0,58.0,0.0,0,0,3,4,17
571,3166,1,16.0,1021.0,71.0,2.0,0,11,9,22,8
572,0,1,10.0,1022.0,74.0,1.0,0,2,11,28,14
573,1144,0,14.0,1023.0,92.0,1.0,0,10,12,28,17
574,0,0,10.0,1014.0,91.0,0.0,0,0,3,5,4
575,3561,0,16.0,1014.0,87.0,2.0,0,14,12,21,19
576,0,0,8.0,1029.0,93.0,1.0,0,0,1,17,19
577,0,1,16.0,1020.0,58.0,0.0,0,5,11,15,15
578,0,0,17.0,1009.0,90.0,1.0,0,5,9,14,4
579,3214,0,15.0,1020.0,72.0,1.0,0,11,12,30,17
580,0,0,11.0,1011.0,92.0,2.0,0,0,1,23,21
581,0,0,6.0,1012.0,79.0,1.0,0,5,11,23,1
582,0,0,15.0,1018.0,72.0,1.0,0,5,10,28,1
583,0,0,19.0,1015.0,79.0,2.0,0,5,6,12,3
584,0,2,10.0,1016.0,92.0,2.0,2,0,1,31,7
585,0,1,20.0,1022.0,45.0,3.0,0,5,3,28,19
586,223,1,21.0,1020.0,49.0,3.0,0,8,3,30,16
587,798,0,11.0,1012.0,91.0,2.0,2,1,1,24,23
588,0,0,11.0,1017.0,93.0,0.0,0,0,2,1,6
589,1314,1,18.0,1019.0,53.0,0.0,0,7,11,13,15
590,518,1,20.0,1014.0,50.0,0.0,0,5,10,28,13
591,0,1,14.0,1008.0,86.0,1.0,0,5,4,26,10
592,0,1,11.0,1012.0,93.0,2.0,0,5,10,3,8
593,0,1,12.0,1026.0,93.0,1.0,0,5,12,11,15
594,1987,1,11.0,1022.0,80.0,1.0,0,5,12,13,9
595,387,1,15.0,1016.0,70.0,4.0,0,7,11,1,15
596,0,0,19.0,1019.0,60.0,2.0,0,5,10,10,1
597,0,0,4.0,1022.0,70.0,4.0,0,0,1,19,7
598,0,0,11.0,1013.0,91.0,0.0,0,5,4,21,4
599,0,0,12.0,1016.0,45.0,3.0,0,5,4,17,4
600,0,1,16.0,1026.0,53.0,0.0,0,0,3,15,12
601,404,1,10.0,1022.0,66.0,2.0,0,4,12,19,11
602,0,0,10.0,1025.0,65.0,1.0,0,5,12,16,22
603,575,1,10.0,1024.0,83.0,0.0,0,6,3,26,9
604,4623,1,19.0,1017.0,65.0,0.0,0,17,7,6,18
605,577,1,14.0,1013.0,85.0,1.0,2,7,4,23,11
606,0,0,16.0,1020.0,88.0,0.0,0,5,9,26,5
607,1193,1,14.0,1025.0,68.0,0.0,0,10,3,26,18
608,1262,1,19.0,1014.0,44.0,0.0,0,4,3,5,16
609,0,0,12.0,1008.0,92.0,0.0,0,0,12,25,19
610,0,0,12.0,1019.0,66.0,2.0,0,5,5,2,22
611,31,1,12.0,1015.0,63.0,1.0,0,0,3,5,9
612,0,1,13.0,1009.0,92.0,2.0,0,5,6,20,6
613,0,0,8.0,1013.0,47.0,1.0,0,0,3,19,6
614,0,0,10.0,1023.0,73.0,2.0,0,5,11,19,6
615,437,1,20.0,1020.0,77.0,0.0,0,5,9,16,11
616,0,0,10.0,1020.0,86.0,1.0,0,0,3,2,4
617,2129,0,17.0,1018.0,89.0,1.0,0,9,9,25,20
618,249,1,21.0,1017.0,52.0,6.0,0,5,7,15,9
619,506,1,23.0,1019.0,59.0,2.0,2,5,6,13,19
620,0,0,15.0,1018.0,53.0,0.0,0,5,4,19,1
621,1019,1,11.0,1023.0,62.0,1.0,0,7,11,17,9
622,251,1,17.0,1014.0,77.0,3.0,0,6,4,22,15
623,0,0,20.0,1017.0,58.0,2.0,0,5,7,15,0
624,0,0,9.0,1030.0,65.0,1.0,0,5,11,6,21
625,0,1,12.0,1023.0,94.0,0.0,0,5,12,4,8
626,793,1,20.0,1024.0,41.0,1.0,0,2,3,15,17
627,0,0,11.0,1025.0,91.0,1.0,0,0,3,10,21
628,646,1,14.0,1025.0,49.0,1.0,0,6,12,17,12
629,0,1,20.0,1020.0,68.0,3.0,0,5,5,6,14
630,0,0,13.0,1021.0,86.0,0.0,0,5,5,7,0
631,0,0,15.0,1012.0,92.0,0.0,0,5,6,17,21
632,0,0,12.0,1021.0,87.0,1.0,0,5,10,4,4
633,0,0,12.0,1014.0,90.0,0.0,0,5,4,21,0
634,0,0,18.0,1019.0,90.0,0.0,0,5,7,18,2
635,0,2,16.0,1020.0,68.0,1.0,0,5,6,6,20
636,0,0,11.0,1013.0,58.0,4.0,0,0,3,16,5
637,0,0,13.0,1017.0,71.0,0.0,0,5,4,5,22
638,0,1,17.0,1019.0,77.0,3.0,0,5,4,19,13
639,0,1,18.0,1021.0,70.0,1.0,0,5,7,14,8
640,0,0,17.0,1007.0,93.0,0.0,0,5,10,3,0
641,0,0,6.0,1015.0,92.0,1.0,0,5,11,4,4
642,0,0,10.0,1009.0,91.0,1.0,0,0,1,20,23
643,0,0,10.0,1013.0,78.0,0.0,0,5,5,1,0
644,3291,1,11.0,1027.0,84.0,0.0,0,13,12,5,16
645,0,0,8.0,1016.0,89.0,0.0,0,0,1,22,17
646,0,1,17.0,1017.0,63.0,2.0,0,5,7,18,20
647,0,0,13.0,1010.0,89.0,1.0,0,5,4,25,2
648,0,0,8.0,1024.0,92.0,0.0,0,0,3,12,6
649,0,0,18.0,1014.0,71.0,1.0,0,5,7,27,21
650,0,0,8.0,1026.0,80.0,1.0,0,0,3,3,5
651,0,0,11.0,1016.0,93.0,2.0,0,5,12,21,3
652,165,1,25.0,1017.0,40.0,1.0,0,5,10,12,16
653,719,1,15.0,1012.0,92.0,0.0,2,8,6,18,11
654,0,0,10.0,1022.0,70.0,0.0,0,0,3,21,21
655,0,0,16.0,1019.0,89.0,0.0,0,5,10,9,6
656,0,1,19.0,1019.0,49.0,0.0,0,5,11,14,13
657,0,1,13.0,1025.0,69.0,1.0,0,0,3,2,17
658,1887,1,23.0,1026.0,58.0,2.0,0,6,9,29,17
659,153,0,22.0,1021.0,45.0,2.0,0,6,9,21,20
660,0,0,7.0,1011.0,94.0,1.0,0,5,11,3,4
661,232,1,11.0,1002.0,91.0,2.0,3,0,1,20,15
662,63,1,15.0,1026.0,59.0,2.0,0,6,3,24,13
663,0,0,14.0,1017.0,69.0,1.0,0,5,6,10,5
664,0,0,19.0,1016.0,58.0,0.0,0,5,6,25,22
665,4583,0,22.0,1020.0,67.0,1.0,0,19,10,7,19
666,0,0,11.0,1015.0,89.0,1.0,0,5,5,8,4
667,0,1,19.0,1019.0,77.0,3.0,0,5,7,4,18
668,319,1,14.0,1023.0,92.0,1.0,0,0,1,26,14
669,0,1,22.0,1013.0,68.0,5.0,0,5,4,3,18
670,0,0,8.0,1028.0,79.0,0.0,0,5,11,6,2
671,0,0,18.0,1020.0,56.0,0.0,0,5,10,14,20
672,0,1,22.0,1014.0,45.0,1.0,0,5,4,15,15
673,0,0,11.0,1004.0,90.0,6.0,2,0,1,22,0
674,0,0,14.0,1008.0,94.0,0.0,2,0,12,26,22
675,0,0,11.0,1010.0,91.0,1.0,2,5,4,22,1
676,34,1,8.0,1021.0,79.0,1.0,0,3,12,2,10
677,0,2,15.0,1017.0,69.0,1.0,0,5,7,10,6
678,0,0,8.0,1025.0,70.0,2.0,0,2,12,19,3
679,470,1,14.0,1025.0,94.0,2.0,0,4,12,29,12
680,0,1,24.0,1022.0,42.0,2.0,0,5,6,5,13
681,0,1,14.0,1025.0,58.0,2.0,0,0,1,18,13
682,0,0,18.0,1008.0,93.0,0.0,2,5,10,31,6
683,0,0,13.0,1024.0,93.0,1.0,0,8,12,28,21
684,0,0,4.0,1025.0,89.0,1.0,0,2,12,3,6
685,0,0,16.0,1014.0,89.0,0.0,0,5,9,25,1
686,0,0,3.0,1030.0,93.0,1.0,0,0,1,17,2
687,161,1,13.0,1006.0,91.0,0.0,0,6,4,28,9
688,572,1,18.0,1022.0,60.0,0.0,0,7,11,8,14
689,349,0,15.0,1017.0,72.0,2.0,0,8,4,16,22
690,0,2,15.0,1018.0,77.0,3.0,0,0,3,6,18
691,366,0,14.0,1017.0,82.0,1.0,0,6,4,8,21
692,0,1,19.0,1019.0,36.0,0.0,0,5,4,17,14
693,0,0,10.0,1025.0,92.0,0.0,0,0,3,12,0
694,0,1,10.0,1017.0,72.0,1.0,0,5,11,24,11
695,0,0,15.0,1020.0,84.0,0.0,0,5,6,7,5
696,0,0,15.0,1006.0,82.0,2.0,0,5,4,26,21
697,0,0,13.0,1012.0,94.0,0.0,0,0,12,27,4
698,0,0,8.0,1009.0,92.0,1.0,0,0,2,4,4
699,0,1,18.0,1018.0,56.0,0.0,0,5,6,27,17
700,6516,1,6.0,1013.0,79.0,1.0,0,17,11,23,8
701,48,1,20.0,1015.0,52.0,2.0,0,6,4,15,13
702,3100,1,22.0,1021.0,63.0,3.0,0,10,10,1,16
703,108,1,14.0,1008.0,67.0,3.0,0,7,5,9,19
704,0,0,10.0,1001.0,92.0,0.0,2,0,12,25,6
705,0,0,8.0,1016.0,81.0,0.0,0,5,11,26,22
706,0,1,18.0,1018.0,67.0,3.0,0,5,4,19,15
707,0,2,23.0,1016.0,69.0,1.0,0,5,9,11,19
708,0,0,20.0,1019.0,74.0,0.0,0,5,7,17,23
709,0,0,15.0,1016.0,91.0,0.0,0,5,7,27,5
710,3142,2,20.0,1017.0,53.0,0.0,0,12,9,22,19
711,0,0,11.0,1027.0,85.0,1.0,0,5,9,29,4
712,0,1,21.0,1019.0,42.0,2.0,0,5,4,18,17
713,0,0,16.0,1016.0,58.0,2.0,0,5,9,23,3
714,0,0,9.0,1013.0,70.0,2.0,0,2,11,25,20
715,0,1,17.0,1019.0,92.0,1.0,0,5,7,3,8
716,0,1,18.0,1016.0,88.0,3.0,0,5,9,25,14
717,0,0,18.0,1012.0,83.0,0.0,0,5,6,17,0
718,1090,2,14.0,1011.0,91.0,1.0,0,9,4,23,20
719,1370,1,8.0,1019.0,92.0,0.0,0,10,5,11,8
720,0,1,28.0,1016.0,52.0,2.0,0,5,7,10,20
721,5062,1,16.0,1010.0,54.0,1.0,0,14,4,30,18
722,98,0,16.0,1019.0,79.0,0.0,0,5,7,1,22
723,0,0,17.0,1019.0,32.0,2.0,0,5,10,14,0
724,1149,1,22.0,1020.0,60.0,1.0,0,5,6,8,19
725,0,0,9.0,1019.0,81.0,2.0,0,5,5,3,2
726,0,1,20.0,1009.0,53.0,0.0,0,5,4,24,16
727,0,0,20.0,1018.0,71.0,1.0,0,5,6,13,4
728,0,0,16.0,1017.0,92.0,0.0,0,5,7,5,3
729,39,0,13.0,1013.0,93.0,1.0,0,0,12,23,6
730,1432,2,11.0,1025.0,91.0,2.0,2,6,3,11,18
731,0,1,23.0,1023.0,33.0,3.0,0,5,3,28,16
732,3774,0,19.0,1020.0,52.0,0.0,0,13,10,14,19
733,25,1,11.0,1017.0,74.0,1.0,0,0,1,19,15
734,0,0,12.0,1020.0,70.0,1.0,0,5,11,16,20
735,707,1,14.0,1028.0,50.0,0.0,0,6,11,6,16
736,0,0,9.0,1025.0,92.0,0.0,0,0,3,12,2
737,0,0,12.0,1017.0,81.0,1.0,0,5,4,6,1
738,947,1,10.0,1018.0,74.0,1.0,0,9,11,4,9
739,0,0,10.0,1009.0,90.0,1.0,0,5,5,10,2
740,0,0,11.0,1019.0,89.0,0.0,0,5,5,6,3
741,56,0,12.0,1020.0,64.0,2.0,0,5,11,14,1
742,0,1,26.0,1020.0,55.0,0.0,0,5,6,13,10
743,0,0,23.0,1016.0,44.0,2.0,0,5,7,17,3
744,0,0,19.0,1022.0,57.0,2.0,0,5,9,21,23
745,244,0,15.0,1019.0,69.0,0.0,0,6,11,13,18
746,0,0,13.0,1018.0,92.0,1.0,0,0,1,25,20
747,72,1,14.0,1024.0,79.0,1.0,0,6,7,13,8
748,0,0,12.0,1007.0,91.0,1.0,0,5,4,26,3
749,0,1,13.0,1011.0,92.0,1.0,0,5,6,21,6
750,0,0,17.0,1019.0,90.0,0.0,0,5,7,2,21
751,275,1,14.0,1009.0,93.0,5.0,0,6,11,2,15
752,377,1,20.0,1017.0,38.0,1.0,0,5,6,10,11
753,0,0,12.0,1022.0,94.0,0.0,0,5,12,10,6
754,0,1,20.0,1015.0,85.0,0.0,0,5,9,15,11
755,129,0,6.0,1025.0,93.0,2.0,0,0,1,18,20
756,0,0,15.0,1021.0,85.0,2.0,0,5,6,22,23
757,0,1,19.0,1016.0,78.0,0.0,0,5,9,25,13
758,496,1,19.0,1023.0,55.0,1.0,0,6,6,4,11
759,41,1,13.0,1015.0,92.0,0.0,0,0,1,25,15
760,0,0,12.0,1022.0,91.0,1.0,0,2,12,30,2
761,0,1,10.0,1027.0,87.0,2.0,0,0,3,13,10
762,0,0,20.0,1017.0,77.0,0.0,0,5,7,26,22
763,302,1,15.0,1015.0,72.0,0.0,0,6,4,6,10
764,0,1,23.0,1018.0,51.0,0.0,0,5,7,1,14
765,0,2,10.0,1020.0,69.0,2.0,0,5,11,14,7
766,0,0,9.0,1013.0,82.0,1.0,0,0,3,13,23
767,0,0,11.0,1012.0,88.0,2.0,0,0,12,24,0
768,0,0,11.0,1002.0,92.0,1.0,2,0,12,25,3
769,0,0,12.0,1010.0,92.0,2.0,2,0,2,3,0
770,26,1,12.0,1006.0,89.0,0.0,0,0,12,24,14
771,0,1,11.0,1020.0,54.0,1.0,0,0,3,19,10
772,31,1,8.0,1013.0,46.0,3.0,0,0,3,18,8
773,0,0,15.0,1019.0,88.0,0.0,0,5,7,6,23
774,190,1,15.0,1020.0,72.0,3.0,0,5,5,5,10
775,0,0,11.0,1013.0,57.0,4.0,0,0,3,8,21
776,652,1,16.0,1017.0,83.0,0.0,0,9,6,30,8
777,4132,1,16.0,1023.0,90.0,0.0,0,11,10,1,10
778,0,0,12.0,1014.0,80.0,0.0,0,5,11,21,18
779,221,1,17.0,1022.0,80.0,2.0,0,5,10,4,13
780,0,0,10.0,1013.0,87.0,2.0,0,0,3,5,5
781,6306,1,18.0,1013.0,67.0,2.0,0,21,4,22,18
782,0,0,13.0,1021.0,75.0,2.0,0,5,10,23,3
783,0,0,6.0,1025.0,85.0,1.0,0,8,12,2,22
784,0,1,11.0,1016.0,92.0,1.0,0,5,4,3,8
785,668,1,16.0,1020.0,57.0,0.0,0,8,11,15,14
786,1378,1,20.0,1016.0,77.0,1.0,0,8,7,22,19
787,0,0,7.0,1018.0,60.0,2.0,0,0,3,9,3
788,0,1,11.0,1020.0,90.0,1.0,0,5,6,29,6
789,1728,0,11.0,1025.0,94.0,1.0,0,10,12,6,19
790,877,1,20.0,1016.0,56.0,1.0,0,10,6,30,19
791,1294,1,11.0,1025.0,93.0,0.0,0,3,12,9,12
792,272,0,11.0,1016.0,88.0,0.0,0,0,3,5,0
793,0,0,12.0,1021.0,84.0,0.0,0,5,6,29,1
794,0,0,9.0,1014.0,84.0,1.0,0,3,11,22,0
795,298,1,18.0,1012.0,70.0,2.0,0,6,4,1,12
796,0,1,16.0,1009.0,94.0,1.0,0,5,4,24,19
797,0,1,20.0,1016.0,68.0,1.0,0,5,7,11,19
798,0,0,10.0,1010.0,92.0,1.0,0,0,2,3,22
799,1348,1,6.0,1010.0,87.0,1.0,0,2,11,25,9
800,0,0,18.0,1014.0,73.0,1.0,0,5,9,12,2
801,0,0,12.0,1009.0,91.0,0.0,0,0,1,21,17
802,0,0,15.0,1016.0,57.0,2.0,0,5,9,23,2
803,144,1,12.0,1014.0,79.0,3.0,0,5,11,3,12
804,0,1,18.0,1016.0,85.0,0.0,0,5,7,27,9
805,0,0,11.0,1021.0,85.0,1.0,0,1,10,22,2
806,0,0,12.0,1018.0,79.0,1.0,0,8,11,11,3
807,0,0,9.0,1026.0,93.0,0.0,0,5,12,11,1
808,0,1,14.0,1010.0,82.0,4.0,0,5,4,10,15
809,0,1,17.0,1017.0,72.0,3.0,0,5,6,27,11
810,0,0,12.0,1026.0,93.0,0.0,0,0,1,27,5
811,0,0,12.0,1016.0,92.0,0.0,0,5,4,2,6
812,433,1,22.0,1020.0,48.0,1.0,0,8,6,23,13
813,0,0,13.0,1023.0,89.0,1.0,0,5,5,12,21
814,12277,0,9.0,1015.0,86.0,1.0,0,28,11,3,19
815,0,1,17.0,1016.0,58.0,4.0,0,5,10,3,13
816,1219,1,18.0,1023.0,93.0,0.0,0,8,9,27,17
817,0,0,10.0,1028.0,85.0,1.0,0,0,3,14,23
818,45,0,18.0,1019.0,87.0,0.0,0,5,7,20,22
819,0,0,10.0,1015.0,90.0,2.0,0,0,3,5,2
820,0,0,6.0,1030.0,74.0,1.0,0,2,1,16,19
821,0,2,18.0,1020.0,59.0,1.0,0,5,6,7,20
822,0,2,16.0,1006.0,78.0,1.0,0,5,4,27,20
823,196,1,18.0,1007.0,75.0,0.0,0,7,4,26,12
824,272,1,20.0,1010.0,54.0,0.0,0,6,4,24,15
825,35,0,14.0,1011.0,91.0,1.0,2,6,4,23,23
826,5462,1,16.0,1023.0,67.0,1.0,0,13,6,4,9
827,1024,1,14.0,1011.0,82.0,2.0,2,7,4,21,13
828,0,0,13.0,1021.0,89.0,0.0,0,5,6,8,3
829,0,0,5.0,1012.0,84.0,1.0,0,5,11,23,6
830,682,1,22.0,1021.0,58.0,0.0,0,7,7,13,19
831,0,1,11.0,1016.0,72.0,1.0,0,0,1,19,16
832,0,0,13.0,1019.0,81.0,1.0,0,5,4,13,23
833,0,0,16.0,1016.0,91.0,0.0,0,5,7,20,2
834,0,0,18.0,1020.0,79.0,1.0,0,5,10,8,0
835,438,1,30.0,1017.0,31.0,3.0,0,7,6,25,15
836,174,1,18.0,1018.0,58.0,0.0,0,6,6,27,16
